gene_name,sample,start,end
nmnat2,TDR124,36040296,36040919
smg7,TDR124,36045850,36046920
LOC100331689,TDR124,36111132,36111331
pter,TDR124,3613350,3614368
pter,TDR124,3614815,3615247
ing5b,TDR124,36605229,36606195
pak2a,TDR124,36616597,36616881
klhl6,TDR124,36646371,36646793
ccnl1b,TDR124,36673017,36674128
golim4b,TDR124,36700468,36700808
golim4b,TDR124,36701094,36701877
pdcd10b,TDR124,36721041,36721719
mir2198,TDR124,36752598,36753213
mir2198,TDR124,36753660,36753862
gadd45bb,TDR124,36938788,36939023
gadd45bb,TDR124,36939725,36940595
egfra,TDR124,3695559,3696227
gng7,TDR124,37042634,37044033
zgc:101744,TDR124,37097700,37098778
slc1a8b,TDR124,37110029,37110751
elavl1a,TDR124,37133395,37134354
pex19,TDR124,37139963,37140943
tspan37,TDR124,37139963,37140943
copa,TDR124,37176221,37177145
samd7,TDR124,37226318,37226517
sec62,TDR124,37244262,37244544
sec62,TDR124,37245213,37245803
nadkb,TDR124,37281230,37281835
gpr160,TDR124,37294962,37295945
prkci,TDR124,37400833,37401879
sppl2,TDR124,37480299,37480814
arhgef18a,TDR124,37536917,37538040
insra,TDR124,37631369,37633065
hiat1a,TDR124,37684073,37684876
ltb4r2b,TDR124,37803188,37803727
sdr39u1,TDR124,37814455,37816141
rpph1,TDR124,37826064,37827033
parp2,TDR124,37836480,37837704
cbln13,TDR124,37873840,37875054
zgc:66427,TDR124,37873840,37875054
hbl4,TDR124,37882451,37883208
mbl2,TDR124,37890123,37890344
cbln9,TDR124,37967672,37968150
si:rp71-1g18.13,TDR124,37974749,37975205
pcp4l1,TDR124,37999678,38000444
hnrnpc,TDR124,38024593,38025745
casq1a,TDR124,38038495,38039311
casq1a,TDR124,38039782,38040191
si:rp71-1g18.1,TDR124,38055388,38056026
chd8,TDR124,38116612,38117823
si:ch211-14a17.11,TDR124,38224577,38225561
si:ch211-14a17.11,TDR124,38225996,38226270
si:ch211-14a17.11,TDR124,38226445,38226908
npc1,TDR124,3822673,3823015
npc1,TDR124,3823571,3824095
homeza,TDR124,38271124,38271994
nedd8l,TDR124,38287615,38288363
ap1g2,TDR124,38311626,38312618
prmt5,TDR124,38362507,38363327
psmb11a,TDR124,38369869,38370682
gig2q,TDR124,38720981,38722018
gig2q,TDR124,38722786,38723005
carmil3,TDR124,38741363,38741772
carmil3,TDR124,38742199,38742689
wrnip1,TDR124,388964,389969
rem2,TDR124,38924814,38925265
copb2,TDR124,39014607,39015297
rbp1.1,TDR124,39036376,39036757
rbp1.1,TDR124,39037064,39037268
clstn2,TDR124,39107853,39108637
spsb4a,TDR124,39674650,39676099
slc25a36a,TDR124,39758091,39759305
mkxb,TDR124,3985584,3986220
epha4a,TDR124,40135669,40136501
epha4a,TDR124,40136752,40137389
ccl34a.3,TDR124,40196063,40196825
ccl34a.4,TDR124,40199079,40199849
epha4b,TDR124,40294043,40294446
rab18b,TDR124,4031990,4032789
yme1l1b,TDR124,4070427,4070995
mib1,TDR124,4074017,4075415
uggt1,TDR124,40888906,40890386
uggt1,TDR124,40890972,40891376
hs6st1a,TDR124,41123244,41124159
hs6st1a,TDR124,41124912,41125117
mir133a-1,TDR124,4114456,4115141
mir1-2,TDR124,4117254,4117453
otomp,TDR124,41518283,41518883
acvr1l,TDR124,41523883,41524742
d2hgdh,TDR124,41562473,41563025
d2hgdh,TDR124,41563527,41564297
zgc:110158,TDR124,41722583,41723552
zgc:110158,TDR124,41723911,41724112
keap1a,TDR124,41860017,41861419
crlf1a,TDR124,41876315,41877031
odf3l2a,TDR124,41926614,41927510
gbp1,TDR124,42034921,42035334
gata6,TDR124,4206939,4207342
adhfe1,TDR124,42109024,42109726
trim55a,TDR124,42128109,42128854
slc39a6,TDR124,42173288,42174218
cavin4a,TDR124,42190996,42191596
ift57,TDR124,42199886,42200661
si:ch211-235o23.1,TDR124,42212738,42213311
apom,TDR124,42234354,42234602
gtpbp4,TDR124,42374699,42375382
slco5a1a,TDR124,42396219,42396607
slco5a1b,TDR124,42414824,42416085
basp1,TDR124,42723904,42724934
basp1,TDR124,42725084,42725849
adcy8,TDR124,42865087,42865342
oc90,TDR124,42960194,42960777
cables1,TDR124,4302621,4303730
lrrc6,TDR124,43123181,43124130
pard3ab,TDR124,43204578,43206315
nrp1b,TDR124,43468689,43469823
nrp1b,TDR124,43534068,43534500
nrp1b,TDR124,43534984,43535204
epc1b,TDR124,43604566,43606008
itgb1b.1,TDR124,43636266,43636618
itgb1b,TDR124,43651357,43651696
itgb1b.2,TDR124,43652995,43653566
ftr16,TDR124,43744571,43745544
arhgap12a,TDR124,43748849,43749332
wacb,TDR124,4375096,4375745
si:ch211-195h23.3,TDR124,43919044,43919516
si:ch211-195h23.3,TDR124,43920080,43920929
bambib,TDR124,4402482,4403191
kirrel1b,TDR124,44037838,44039219
cadm3,TDR124,44181765,44183582
sdhc,TDR124,44198944,44199914
atp1a2a,TDR124,44254145,44254435
atp1a2a,TDR124,44255264,44256015
mpz,TDR124,44282758,44283533
lig1,TDR124,44343419,44344408
pip4p1a,TDR124,44397175,44398821
pih1d3,TDR124,44405696,44406495
si:dkeyp-94h10.5,TDR124,44544986,44545627
si:dkeyp-94h10.5,TDR124,44545786,44546081
klhl24a,TDR124,44570329,44571315
acsm3,TDR124,44745718,44747222
ncapd2,TDR124,44776927,44777679
camk2n1a,TDR124,44945582,44946261
adipoqb,TDR124,4496275,4496867
mul1a,TDR124,44970962,44971676
alg3,TDR124,44972497,44972901
chrng,TDR124,45081186,45081504
eif4e2,TDR124,45134744,45135687
eif4e2,TDR124,45136538,45137406
ccl20a.3,TDR124,45190766,45191168
mir181b-1,TDR124,45201842,45202584
mir181a-5,TDR124,45204074,45204813
gpsm2,TDR124,45510098,45511499
prpf38b,TDR124,45662736,45664080
fam102ba,TDR124,45690761,45691157
fam102ba,TDR124,45692025,45692852
gpc1b,TDR124,46032232,46032888
tmtopsa,TDR124,4641914,4642972
pax3a,TDR124,47430786,47431430
pax3a,TDR124,47431725,47432207
acsl3b,TDR124,47489316,47489840
scg2b,TDR124,47581823,47582195
ap1s3b,TDR124,47620164,47620949
cul3a,TDR124,47680700,47681645
mbnl1,TDR124,47684430,47685018
mbnl1,TDR124,47718488,47719174
mbnl1,TDR124,47720039,47720299
mbnl1,TDR124,47753408,47754593
mbnl1,TDR124,47760896,47761097
mbnl1,TDR124,47780049,47781019
tnk2b,TDR124,4786787,4787960
ftr23,TDR124,47906124,47906332
fzd8b,TDR124,47955624,47957866
fzd8b,TDR124,47958653,47959336
si:ch211-77g15.32,TDR124,47989395,47989751
pitrm1,TDR124,48088647,48089329
gigyf2,TDR124,48255094,48256010
lpar5a,TDR124,48282672,48283414
itm2cb,TDR124,48298777,48299047
hes6,TDR124,48302210,48302495
hes6,TDR124,48302923,48304168
cdc34b,TDR124,49030767,49032028
abhd17aa,TDR124,49038441,49039289
sema6ba,TDR124,49092715,49093758
rorcb,TDR124,49417555,49418255
sh3gl1a,TDR124,49457215,49457948
stap2a,TDR124,49521840,49522396
sema4e,TDR124,49568021,49568259
sema4e,TDR124,49568930,49569500
sema4e,TDR124,49579760,49580462
wdr48b,TDR124,49805277,49806046
blvra,TDR124,49860043,49861053
hecw1b,TDR124,49977642,49978642
dlg1l,TDR124,5014426,5015782
mcm6l,TDR124,50224903,50225528
cntnap2b,TDR124,50371706,50372865
viml,TDR124,50390975,50391874
neurod6b,TDR124,50607358,50608094
neurod6b,TDR124,50626234,50626478
adcyap1r1a,TDR124,50821590,50822129
ghrhra,TDR124,50965821,50966198
eef1da,TDR124,50998337,50998716
eef1da,TDR124,50999320,51000168
ftr67,TDR124,51086321,51087283
si:ch73-52e5.2,TDR124,51096212,51096809
them6,TDR124,51108937,51109512
pigrl4.2,TDR124,51223701,51224135
pigrl4.2,TDR124,51224640,51224996
pigrl3.9,TDR124,51259096,51259564
ptmab,TDR124,5134135,5136284
pigrl2.4,TDR124,51506946,51507627
pigrl2.3,TDR124,51510467,51511487
pigr,TDR124,51634354,51634576
pigr,TDR124,51635364,51635749
abhd4,TDR124,51643677,51644168
dad1,TDR124,51643677,51644168
abhd4,TDR124,51644712,51645360
crygn1,TDR124,51796092,51796436
phb2a,TDR124,5198883,5199582
phb2a,TDR124,5200409,5200815
scn12aa,TDR124,52019730,52020637
yju2,TDR124,52048732,52049426
shda,TDR124,52065195,52066206
theg,TDR124,52121320,52122789
tle2c,TDR124,52385276,52386038
chico,TDR124,52454811,52455735
chico,TDR124,52455954,52456351
gna11b,TDR124,52548754,52550703
ralbp1,TDR124,52841278,52842542
sirt6,TDR124,53201144,53201982
zgc:165603,TDR124,53205177,53205781
admp,TDR124,53501667,53501951
im:7138239,TDR124,53525559,53526237
ranbp3b,TDR124,53619192,53620489
ctnnbl1,TDR124,53718832,53719124
ctnnbl1,TDR124,53719462,53720150
capsla,TDR124,53896309,53896597
sft2d3,TDR124,5405749,5406972
rab12,TDR124,54387091,54387758
wdr33,TDR124,5442697,5443802
acss2l,TDR124,54639686,54640357
ndufv2,TDR124,54641558,54641926
proca,TDR124,5476391,5476792
twsg1a,TDR124,54797522,54797723
twsg1a,TDR124,54797976,54798961
rnf126,TDR124,54844471,54845441
saga,TDR124,5504880,5505269
cldn15la,TDR124,5517118,5517636
crfb16,TDR124,5520771,5521001
crfb16,TDR124,5521527,5521899
rab8a,TDR124,55297588,55298404
tpm4b,TDR124,55316574,55317207
ap1m1,TDR124,55429450,55430296
parla,TDR124,5560375,5561105
klf2b,TDR124,55664550,55665260
calr3b,TDR124,55796850,55797660
rx2,TDR124,55861096,55861727
rx2,TDR124,55861998,55862212
cplx4c,TDR124,55903156,55903565
nmrk2,TDR124,55982440,55983132
jund,TDR124,56129915,56131638
pgpep1,TDR124,56139547,56140063
upf1,TDR124,56168758,56169978
fgf12a,TDR124,5620135,5621076
uba52,TDR124,56348386,56348910
ctxn1,TDR124,56430772,56431287
rab11bb,TDR124,56462840,56463715
pip5k1cb,TDR124,56635349,56635959
gpx4b,TDR124,56655239,56655917
sbno2a,TDR124,56888034,56888822
zgc:85843,TDR124,56891021,56891846
mir7148,TDR124,57103875,57104158
slc25a42,TDR124,57109761,57110632
eef2b,TDR124,57147951,57148158
eef2b,TDR124,57148596,57149814
cwc25,TDR124,5723280,5724080
mbd3a,TDR124,57263552,57264406
si:ch1073-325m22.2,TDR124,57286903,57287589
sst2,TDR124,5728694,5729082
tcf3a,TDR124,57378321,57379441
map2k2b,TDR124,57443638,57444251
pias4b,TDR124,57473592,57474179
sf3a2,TDR124,57837447,57838167
sf3a2,TDR124,57838800,57839191
plekhj1,TDR124,57848475,57849135
zgc:92789,TDR124,57890812,57891701
slc35d1b,TDR124,5792823,5793438
slc35d1b,TDR124,5793736,5794173
si:ch211-155e24.3,TDR124,58008756,58009811
fcer1gl,TDR124,58085057,58085838
ncstn,TDR124,58142405,58143076
pnp5b,TDR124,58200419,58201812
pnp5b,TDR124,58202005,58202305
foxl2b,TDR124,58256217,58257640
mier1b,TDR124,5835554,5836245
vapal,TDR124,58377327,58378021
epb41l3b,TDR124,58597272,58597931
prkab2,TDR124,58737957,58739677
cirbpa,TDR124,58841002,58842124
fem1a,TDR124,58868836,58869381
fem1a,TDR124,58870289,58871245
stk11,TDR124,59040750,59041563
mir9-7,TDR124,59101731,59102409
ftr39p,TDR124,59390263,59390666
tmem125b,TDR124,5941796,5942893
slc1a7a,TDR124,5948147,5948803
scp2a,TDR124,6038661,6039843
czib,TDR124,6050980,6052165
czib,TDR124,6052684,6052954
uck2b,TDR124,6064119,6065429
aldh9a1b,TDR124,6067044,6067496
zte38,TDR124,6103672,6103982
prdx1,TDR124,6115360,6115809
gng5,TDR124,6242730,6243521
zp3b,TDR124,6253165,6253830
arl14,TDR124,6263118,6263717
ppm1la,TDR124,6291205,6292704
otol1a,TDR124,6303489,6304191
si:dkey-119f1.1,TDR124,6374234,6374694
cldn1,TDR124,68644,69031
foxc1a,TDR124,688488,689270
rgs5b,TDR124,6885355,6885874
xpr1b,TDR124,6998936,6999723
cdc14aa,TDR124,7073969,7074260
cdc14aa,TDR124,7074685,7075543
extl2,TDR124,7131357,7132465
zgc:110366,TDR124,7131357,7132465
foxf2a,TDR124,715083,717045
rc3h1b,TDR124,7184792,7185256
foxq1a,TDR124,721199,722148
zgc:153115,TDR124,7245080,7247232
asip2b,TDR124,7430997,7431584
ripk2,TDR124,7557092,7558415
dcun1d1,TDR124,7710978,7711621
eif4a2,TDR124,7715227,7716637
b3gnt5b,TDR124,7756773,7757513
tbl1xr1b,TDR124,7799465,7801272
kcnmb2,TDR124,7817878,7818427
ephb3a,TDR124,8016929,8017830
pls1,TDR124,8101740,8102268
chst2a,TDR124,8111450,8113357
dipk2aa,TDR124,8260315,8260559
dipk2aa,TDR124,8260865,8261275
si:ch211-71m22.1,TDR124,8611284,8612000
fubp1,TDR124,8648895,8649847
miga1,TDR124,8688383,8689149
usp33,TDR124,8716548,8717907
irf4a,TDR124,879527,880723
dusp22b,TDR124,897834,899050
ripk1l,TDR124,904046,904510
ak5,TDR124,9059589,9059974
pigk,TDR124,9061742,9062168
si:ch211-241e1.5,TDR124,934878,935109
si:ch211-241e1.5,TDR124,935415,936061
st6galnac3,TDR124,9488814,9489718
cope,TDR124,9526637,9527356
slc25a24l,TDR124,9543849,9544211
dnajb4,TDR124,9552257,9553647
gipc2,TDR124,9560021,9561204
txndc12,TDR124,9607048,9607961
zgc:153615,TDR124,9646705,9647056
zgc:153615,TDR124,9647328,9648689
selenot1a,TDR124,9695751,9696529
dvl3a,TDR124,9742599,9744278
pcyt1aa,TDR124,9755210,9755925
anxa13l,TDR124,9816366,9816751
ap2m1a,TDR124,9817923,9818768
anxa13l,TDR124,9821327,9822394
abi1b,TDR124,9914753,9916070
acbd5b,TDR124,9917958,9918207
acbd5b,TDR124,9918378,9918730
tsen15,TDR124,9945653,9946458
zgc:55943,TDR124,9970769,9971762
sec22ba,TDR124,9973611,9973865
imp3,TDR124,9989412,9990055
slc35a3b,TDR124,9989412,9990055
zgc:172051,TDR124,1003899,1004098
cbx2,TDR124,10151919,10153158
nog1,TDR124,10311366,10312497
LOC791500,TDR124,1037215,1037816
pctp,TDR124,10424248,10424960
zgc:153921,TDR124,1055136,1055335
elac2,TDR124,10581924,10582704
map2k4a,TDR124,10633606,10634626
tmem220,TDR124,10637173,10637961
zgc:112965,TDR124,10751255,10751754
srebf2,TDR124,1106523,1107383
mrps7,TDR124,11072505,11073571
mif4gdb,TDR124,11088152,11089215
mif4gdb,TDR124,11089839,11090075
sstr5,TDR124,11101363,11101979
nol12,TDR124,1149901,1150746
mmd,TDR124,11547910,11548873
hlfa,TDR124,11623653,11624677
triobpb,TDR124,1166750,1167507
ndufa6,TDR124,1181981,1182924
dnaja3a,TDR124,11925764,11926641
fam234b,TDR124,1203782,1204399
rrp7a,TDR124,1218182,1218694
srl,TDR124,12185251,12185700
srl,TDR124,12186496,12187145
rrp7a,TDR124,1219058,1219712
wbp2nl,TDR124,1223344,1224293
glis2b,TDR124,12321851,12322411
pam16,TDR124,12352126,12353328
coro7,TDR124,12381667,12381866
coro7,TDR124,12382257,12382872
vasnb,TDR124,12439474,12440537
ccnf,TDR124,12554150,12554855
cyp2k19,TDR124,12732098,12732388
cyp2k17,TDR124,12754658,12754864
cyp2k17,TDR124,12755201,12755528
cyp2k17,TDR124,12755713,12756144
cyp2k16,TDR124,12764716,12765187
cyp2k8,TDR124,12783668,12784611
cyp2k6,TDR124,12814856,12815546
cyp2k6,TDR124,12816229,12816558
ccdc137,TDR124,12903262,12903736
ccdc137,TDR124,12904469,12904668
pdgfab,TDR124,12969840,12970596
prkar1b,TDR124,13146987,13147596
sun1,TDR124,13189544,13190651
tmem106c,TDR124,1338756,1339438
mir23a-2,TDR124,13406150,13406734
mir27c,TDR124,13406150,13406734
mir24-2,TDR124,13412879,13413101
dhps,TDR124,13437164,13437912
zgc:77748,TDR124,13469192,13469477
slc25a19,TDR124,13508947,13509411
amdhd2,TDR124,13546074,13546513
nog5,TDR124,13557120,13558123
tufm,TDR124,13599010,13599640
hspbp1,TDR124,13599968,13600877
tufm,TDR124,13599968,13600877
pglyrp6,TDR124,13624786,13625032
ptger1b,TDR124,13830639,13831596
ilf3b,TDR124,13842160,13843310
farsa,TDR124,13879028,13879722
ddx47,TDR124,1388063,1389206
syce2,TDR124,13928905,13929404
syce2,TDR124,13929721,13929974
gcdhb,TDR124,13955056,13956205
wbp11,TDR124,1402466,1403402
bglap,TDR124,1408210,1408490
nfil3-2,TDR124,14085061,14086084
nfil3-6,TDR124,14103223,14103722
tlcd4b,TDR124,14387822,14388725
tlcd4b,TDR124,14426880,14427896
elof1,TDR124,14497965,14499573
tmem205,TDR124,14497965,14499573
rab3db,TDR124,14511696,14512146
rab3db,TDR124,14512603,14512932
epor,TDR124,14536644,14536968
epor,TDR124,14539438,14539778
epor,TDR124,14543531,14543927
epor,TDR124,14562998,14563512
swsap1,TDR124,14571035,14572132
tspan35,TDR124,14610979,14611471
zgc:158403,TDR124,14641673,14642307
nfixb,TDR124,14767371,14769147
sox10,TDR124,1490862,1491220
sox10,TDR124,1491992,1492358
nme4,TDR124,15081478,15082115
polr2f,TDR124,1520261,1520998
hirip3,TDR124,15209889,15210560
kctd13,TDR124,15227067,15227827
cabp5b,TDR124,15294401,15295949
cabp5b,TDR124,15296216,15296839
pitpnbl,TDR124,15351838,15352511
sh2b1,TDR124,15360897,15362639
atxn2l,TDR124,15394216,15395588
si:dkey-56d12.4,TDR124,15444395,15445148
spns1,TDR124,15474436,15475251
nfatc2ip,TDR124,15486756,15487192
sgf29,TDR124,15495900,15496689
sgf29,TDR124,15497317,15497542
nupr1b,TDR124,15504905,15506043
zgc:66474,TDR124,15666509,15668116
zgc:66443,TDR124,15678521,15679178
mvp,TDR124,15734252,15734559
phb,TDR124,15736394,15737421
phospho1,TDR124,15805691,15806057
natd1,TDR124,15817188,15817995
tmem11,TDR124,15828288,15829353
dhrs7b,TDR124,15859090,15859545
mgp,TDR124,1588903,1589133
jpt2,TDR124,15892769,15893514
mapk8ip3,TDR124,15906509,15907785
nme3,TDR124,15999095,16000317
mrps34,TDR124,16010394,16011028
spsb3a,TDR124,16038924,16040031
atp6v0ca,TDR124,16054364,16055797
atp6v0ca,TDR124,16056253,16056459
lasp1,TDR124,16108124,16110424
arl5c,TDR124,16141483,16142214
cacnb1,TDR124,16227046,16227896
rpl19,TDR124,16229528,16230403
eftud2,TDR124,16413098,16413732
eps8l1a,TDR124,16536935,16537474
eps8l1a,TDR124,16537678,16538744
slc17a7a,TDR124,16612412,16612696
zgc:55558,TDR124,16663219,16663418
zgc:55558,TDR124,16663748,16664546
pold1,TDR124,16718885,16719378
gys1,TDR124,16721809,16722717
aspdh,TDR124,16760209,16761032
tmem86b,TDR124,16762313,16762646
stk17al,TDR124,16841704,16842612
atp6v0a1a,TDR124,16921874,16922739
stat3,TDR124,17030200,17030903
stat5a,TDR124,17128655,17129858
hcrt,TDR124,17536776,17537199
kcnh4a,TDR124,17546862,17547626
rab5c,TDR124,17614911,17616387
nkiras2,TDR124,17871342,17871950
nkiras2,TDR124,17872595,17872809
dnajc7,TDR124,17878074,17879108
ttc25,TDR124,17910300,17911257
aclya,TDR124,17950949,17951165
aclya,TDR124,17951404,17952151
kdelr3,TDR124,180039,180858
si:ch73-141c7.1,TDR124,18029700,18031087
hsd17b1,TDR124,18047836,18048499
mettl26,TDR124,18050536,18051634
tob1a,TDR124,18188110,18189698
spag9a,TDR124,18372866,18373770
spag9a,TDR124,18374515,18375066
kdelr2a,TDR124,18383933,18384602
kdelr2a,TDR124,18384823,18385129
rps2,TDR124,18398479,18399490
ndufb10,TDR124,18410336,18411248
tbc1d16,TDR124,18436972,18437765
cbx4,TDR124,18555707,18556930
cbx8a,TDR124,18566980,18568052
aqp8b,TDR124,18575321,18575932
arhgap17b,TDR124,18579428,18580268
e4f1,TDR124,18736560,18737278
e4f1,TDR124,18738018,18738522
narfl,TDR124,18755499,18756384
zgc:113333,TDR124,18755499,18756384
hagh,TDR124,18791889,18792773
hagh,TDR124,18792951,18793306
fahd1,TDR124,18795283,18796287
msrb1a,TDR124,18804958,18805482
tnpo2,TDR124,18807151,18808013
zgc:101806,TDR124,1907829,1908098
rfx1a,TDR124,19199725,19200775
rln3a,TDR124,19206868,19207377
il12rb2l,TDR124,19215799,19216889
smarca4a,TDR124,19248962,19249208
ldlra,TDR124,19298469,19299335
kri1,TDR124,19335907,19336625
spc24,TDR124,19354505,19354988
spc24,TDR124,19355643,19356045
s1pr5a,TDR124,19367996,19368573
zgc:152753,TDR124,1938903,1939190
pde6ga,TDR124,19460780,19461093
rprml,TDR124,19609411,19610103
itgb3a,TDR124,19620779,19621035
tlk2,TDR124,19685620,19686481
rnd2,TDR124,19899158,19900082
vat1,TDR124,19914175,19916401
si:busm1-163l24.4,TDR124,19980138,19980848
asb16,TDR124,19999297,19999564
tmub2,TDR124,20012582,20013562
atxn7l3,TDR124,20039626,20040792
ubtf,TDR124,20062455,20064381
slc4a1a,TDR124,20089873,20090131
slc4a1a,TDR124,20091779,20092313
slc4a1a,TDR124,20094015,20094520
slc4a1a,TDR124,20100035,20100373
slc4a1a,TDR124,20102964,20103216
selenow2b,TDR124,20105112,20106249
selenow2a,TDR124,20117852,20118536
slc4a1a,TDR124,20201616,20202117
spop,TDR124,20720833,20721032
ndufa4l,TDR124,20956656,20957449
slc35b1,TDR124,20981768,20982953
zwi,TDR124,21024880,21025371
tlcd3ba,TDR124,21061902,21062964
nlk1,TDR124,21093576,21094671
cdipt,TDR124,21136683,21137527
zgc:123295,TDR124,21189563,21189884
zgc:112038,TDR124,21199436,21199931
zgc:112038,TDR124,21200105,21200830
tcap,TDR124,21242211,21242563
syngr1a,TDR124,21279852,21280513
itga2b,TDR124,21382018,21382403
itga2b,TDR124,21383375,21383574
LOC107988034,TDR124,22000959,22001510
cdc27,TDR124,22035868,22037030
myl4,TDR124,22228355,22228851
scn4ab,TDR124,22272877,22273275
zgc:103564,TDR124,22334131,22335135
ifnphi3,TDR124,22345478,22345789
ifnphi2,TDR124,22356393,22356592
ifnphi2,TDR124,22356964,22357488
ifnphi1,TDR124,22365876,22366495
coa3b,TDR124,22426509,22427087
cyb561,TDR124,22829136,22829897
lsm12a,TDR124,22983794,22985469
gngt2a,TDR124,23092420,23092718
col1a1a,TDR124,23220768,23221284
casc3,TDR124,23461366,23462170
msl1a,TDR124,23469721,23471148
zgc:110249,TDR124,23474,23928
nr1d1,TDR124,23488231,23488722
igf2bp1,TDR124,23574850,23575288
igf2bp1,TDR124,23575725,23576002
ube2z,TDR124,23596049,23596999
atp5mc1,TDR124,23603375,23604624
eve1,TDR124,23643079,23644126
hoxb13a,TDR124,23654086,23654899
hoxb10a,TDR124,23668666,23669420
mir196b,TDR124,23672901,23673258
hoxb3a,TDR124,23676791,23678130
hoxb7a,TDR124,23676791,23678130
hoxb9a,TDR124,23676791,23678130
hoxb9a,TDR124,23683352,23684043
hoxb8a,TDR124,23687652,23687929
hoxb7a,TDR124,23691090,23692400
hoxb9a,TDR124,23691090,23692400
hoxb3a,TDR124,23697827,23698471
hoxb9a,TDR124,23697827,23698471
hoxb3a,TDR124,23699739,23700537
hoxb7a,TDR124,23699739,23700537
hoxb9a,TDR124,23699739,23700537
hoxb5a,TDR124,23703229,23704066
hoxb6a,TDR124,23703229,23704066
hoxb5a,TDR124,23707342,23708331
hoxb6a,TDR124,23707342,23708331
hoxb3a,TDR124,23710472,23710936
hoxb7a,TDR124,23710472,23710936
hoxb9a,TDR124,23710472,23710936
hoxb4a,TDR124,23721011,23721241
hoxb4a,TDR124,23721511,23722376
hoxb2a,TDR124,23751777,23752718
hoxb1a,TDR124,23768265,23769538
zgc:174288,TDR124,240286,240784
cbx1a,TDR124,24060134,24061252
nfe2l1a,TDR124,24092974,24093315
copz2,TDR124,24094123,24095313
mir152,TDR124,24094123,24095313
nfe2l1a,TDR124,24094123,24095313
adsl,TDR124,24207132,24207530
dnal4a,TDR124,24511799,24512264
zgc:171506,TDR124,24611710,24612120
zgc:113411,TDR124,24641003,24642118
slc25a17,TDR124,24681276,24681954
desi1a,TDR124,24979087,24980193
cbx7a,TDR124,24985963,24986428
st13,TDR124,25086637,25087204
xpnpep3,TDR124,25086637,25087204
st13,TDR124,25087438,25088148
rbx1,TDR124,25106968,25108177
napsa,TDR124,25121022,25121461
mief1,TDR124,25147226,25148218
zgc:162544,TDR124,25166340,25167409
mgat3a,TDR124,25268566,25268867
ddx5,TDR124,25274240,25275753
smurf2,TDR124,25368803,25369894
